#Anno_Riferimento,Tipologia_Amministrazione,Regione_PA,Regione_Fornitore,Convenzione,Lotto,Valore_economico_consumi,Numero_Ordini,N_PA,N_PO
"2018","MINISTERI E AGENZIE FISCALI","VALLE D'AOSTA","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","5150","1","1","1"
"2018","MINISTERI E AGENZIE FISCALI","VALLE D'AOSTA","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO ?ARTICO? - VALLE D'AOSTA, PIEMONTE, LIGURIA","18510,8","4","2","2"
"2018","MINISTERI E AGENZIE FISCALI","EMILIA ROMAGNA","LAZIO","ENERGIA ELETTRICA 14","LOTTO 5 - TOSCANA, UMBRIA, MARCHE","8262,45","1","1","1"
"2018","MINISTERI E AGENZIE FISCALI","EMILIA ROMAGNA","LAZIO","CARBURANTI RETE - FUEL CARD 6","EMILIA ROMAGNA, MARCHE, ABRUZZO, MOLISE","560933,39","66","10","60"
"2018","MINISTERI E AGENZIE FISCALI","EMILIA ROMAGNA","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","1907682,06","28","5","10"
"2018","MINISTERI E AGENZIE FISCALI","EMILIA ROMAGNA","LAZIO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","GASOLIO DA RISCALDAMENTO IN EXTRARETE - EMILIA ROMAGNA, TOSCANA, UMBRIA, MARCHE","474250,49","57","2","13"
"2018","MINISTERI E AGENZIE FISCALI","EMILIA ROMAGNA","LAZIO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","CARBURANTI PER AUTOTRAZIONE IN EXTRARETE - EMILIA ROMAGNA, TOSCANA, UMBRIA, MARCHE","721613,11","109","2","15"
"2018","MINISTERI E AGENZIE FISCALI","EMILIA ROMAGNA","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO ?ARTICO? - LOMBARDIA, EMILIA ROMAGNA","357168,95","22","2","8"
"2018","MINISTERI E AGENZIE FISCALI","EMILIA ROMAGNA","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","BENZINA SUPER SENZA PIOMBO; GASOLIO AUTOTRAZIONE; GASOLIO AUTOTRAZIONE ?ARTICO? - LOMBARDIA, EMILIA ROMAGNA","1351634,68","201","2","17"
"2018","MINISTERI E AGENZIE FISCALI","TRENTINO ALTO ADIGE","LAZIO","ENERGIA ELETTRICA 15","VENETO","6156,84","1","1","1"
"2018","MINISTERI E AGENZIE FISCALI","TRENTINO ALTO ADIGE","LAZIO","ENERGIA ELETTRICA 15","TRENTINO ALTO ADIGE, FRIULI VENEZIA GIULIA","646277,22","17","7","14"
"2018","MINISTERI E AGENZIE FISCALI","TRENTINO ALTO ADIGE","LAZIO","CARBURANTI RETE - FUEL CARD 6","TRENTINO ALTO ADIGE, VENETO, FRIULI VENEZIA GIULIA","25848,47","8","5","8"
"2018","MINISTERI E AGENZIE FISCALI","TRENTINO ALTO ADIGE","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","591850","12","3","6"
"2018","MINISTERI E AGENZIE FISCALI","TRENTINO ALTO ADIGE","LAZIO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","CARBURANTI PER AUTOTRAZIONE IN EXTRARETE - TRENTINO ALTO ADIGE, FRIULI VENEZIA GIULIA, VENETO","14723,92","1","1","1"
"2018","MINISTERI E AGENZIE FISCALI","TRENTINO ALTO ADIGE","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO ?ARTICO? - VALLE D'AOSTA, PIEMONTE, LIGURIA","43123,04","2","1","1"
"2018","MINISTERI E AGENZIE FISCALI","FRIULI VENEZIA GIULIA","LAZIO","ENERGIA ELETTRICA 15","VENETO","107114,31","2","1","2"
"2018","MINISTERI E AGENZIE FISCALI","FRIULI VENEZIA GIULIA","LAZIO","ENERGIA ELETTRICA 15","TRENTINO ALTO ADIGE, FRIULI VENEZIA GIULIA","1399204,88","47","10","29"
"2018","MINISTERI E AGENZIE FISCALI","FRIULI VENEZIA GIULIA","LAZIO","CARBURANTI RETE - FUEL CARD 6","TRENTINO ALTO ADIGE, VENETO, FRIULI VENEZIA GIULIA","81602,88","19","6","16"
"2018","MINISTERI E AGENZIE FISCALI","FRIULI VENEZIA GIULIA","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","841617,17","41","7","18"
"2018","MINISTERI E AGENZIE FISCALI","FRIULI VENEZIA GIULIA","LAZIO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","CARBURANTI PER AUTOTRAZIONE IN EXTRARETE - TRENTINO ALTO ADIGE, FRIULI VENEZIA GIULIA, VENETO","84855,39","12","2","6"
"2018","MINISTERI E AGENZIE FISCALI","FRIULI VENEZIA GIULIA","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO ?ARTICO? - VALLE D'AOSTA, PIEMONTE, LIGURIA","17393,88","1","1","1"
"2018","MINISTERI E AGENZIE FISCALI","LAZIO","VENETO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","GASOLIO DA RISCALDAMENTO IN EXTRARETE - TRENTINO ALTO ADIGE, FRIULI VENEZIA GIULIA, VENETO","506209,14","37","2","7"
"2018","MINISTERI E AGENZIE FISCALI","LAZIO","VENETO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO ?ARTICO?	- FRIULI VENEZIA GIULIA, TRENTINO ALTO ADIGE, VENETO","582075,43","41","2","8"
"2018","MINISTERI E AGENZIE FISCALI","VENETO","VENETO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","GASOLIO DA RISCALDAMENTO IN EXTRARETE - TRENTINO ALTO ADIGE, FRIULI VENEZIA GIULIA, VENETO","930899,02","90","6","23"
"2018","MINISTERI E AGENZIE FISCALI","VENETO","VENETO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO ?ARTICO?	- FRIULI VENEZIA GIULIA, TRENTINO ALTO ADIGE, VENETO","875350,37","84","7","22"
"2018","MINISTERI E AGENZIE FISCALI","VENETO","VENETO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","BENZINA SUPER SENZA PIOMBO; GASOLIO AUTOTRAZIONE; GASOLIO AUTOTRAZIONE ?ARTICO? - FRIULI VENEZIA GIULIA, TRENTINO ALTO ADIGE, VENETO","1663340,76","301","2","8"
"2018","MINISTERI E AGENZIE FISCALI","TOSCANA","VENETO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","GASOLIO DA RISCALDAMENTO IN EXTRARETE - TRENTINO ALTO ADIGE, FRIULI VENEZIA GIULIA, VENETO","6003,65","1","1","1"
"2018","ORGANI COSTITUZIONALI E ORGANI DELLO STATO","EMILIA ROMAGNA","LOMBARDIA","TELEFONIA MOBILE 6","PRESTAZIONE DEI SERVIZI DI TELEFONIA MOBILE PER LE PUBBLICHE AMMINISTRAZIONI","344,75","2","2","2"
"2018","ORGANI COSTITUZIONALI E ORGANI DELLO STATO","FRIULI VENEZIA GIULIA","LOMBARDIA","TELEFONIA MOBILE 6","PRESTAZIONE DEI SERVIZI DI TELEFONIA MOBILE PER LE PUBBLICHE AMMINISTRAZIONI","257,46","1","1","1"
"2018","ORGANI COSTITUZIONALI E ORGANI DELLO STATO","LAZIO","EMILIA ROMAGNA","GAS NATURALE 10","EMILIA ROMAGNA, VENETO, FRIULI VENEZIA GIULIA ","1964,88","1","1","1"
"2018","ORGANI COSTITUZIONALI E ORGANI DELLO STATO","LAZIO","EMILIA ROMAGNA","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; [SE OFFERTO - GASOLIO DA RISCALDAMENTO ?ARTICO?] - CAMPANIA, BASILICATA, CALABRIA ","18778,83","2","1","2"
"2018","ORGANI COSTITUZIONALI E ORGANI DELLO STATO","VENETO","EMILIA ROMAGNA","GAS NATURALE 10","EMILIA ROMAGNA, VENETO, FRIULI VENEZIA GIULIA ","1848,4","1","1","1"
"2018","ORGANI COSTITUZIONALI E ORGANI DELLO STATO","TOSCANA","EMILIA ROMAGNA","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO ?ARTICO? - MARCHE, TOSCANA, UMBRIA","6532,73","2","1","1"
"2018","ORGANI COSTITUZIONALI E ORGANI DELLO STATO","CALABRIA","EMILIA ROMAGNA","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; [SE OFFERTO - GASOLIO DA RISCALDAMENTO ?ARTICO?] - CAMPANIA, BASILICATA, CALABRIA ","3926,62","1","1","1"
"2018","ORGANI COSTITUZIONALI E ORGANI DELLO STATO","LOMBARDIA","EMILIA ROMAGNA","GAS NATURALE 10","LOMBARDIA, TRENTINO ALTO ADIGE","6559,16","1","1","1"
"2018","ORGANI COSTITUZIONALI E ORGANI DELLO STATO","EMILIA ROMAGNA","EMILIA ROMAGNA","GAS NATURALE 10","EMILIA ROMAGNA, VENETO, FRIULI VENEZIA GIULIA ","1874,13","1","1","1"
"2018","ORGANI COSTITUZIONALI E ORGANI DELLO STATO","LAZIO","TRENTINO ALTO ADIGE","ENERGIA ELETTRICA 13","VENETO, FRIULI VENEZIA GIULIA","269,72","2","2","2"
"2018","ORGANI COSTITUZIONALI E ORGANI DELLO STATO","VENETO","TRENTINO ALTO ADIGE","ENERGIA ELETTRICA 13","VENETO, FRIULI VENEZIA GIULIA","168,79","2","2","2"
"2018","ORGANI COSTITUZIONALI E ORGANI DELLO STATO","FRIULI VENEZIA GIULIA","TRENTINO ALTO ADIGE","ENERGIA ELETTRICA 13","VENETO, FRIULI VENEZIA GIULIA","73,76","2","2","2"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","LAZIO","LAZIO","CARBURANTI RETE - FUEL CARD 6","TOSCANA, UMBRIA, LAZIO, CAMPANIA, SARDEGNA","168,37","1","1","1"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","MARCHE","LAZIO","ENERGIA ELETTRICA 15","MARCHE, UMBRIA","97,79","1","1","1"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","MARCHE","LAZIO","CARBURANTI RETE - FUEL CARD 6","EMILIA ROMAGNA, MARCHE, ABRUZZO, MOLISE","5043,43","2","2","2"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","MARCHE","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","16500","1","1","1"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","PUGLIA","LAZIO","ENERGIA ELETTRICA 14","LOTTO 8 - PUGLIA,  ABRUZZO, MOLISE","129777,5","2","1","2"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","PUGLIA","LAZIO","CARBURANTI RETE - FUEL CARD 6","PUGLIA, BASILICATA, CALABRIA, SICILIA","1318,05","1","1","1"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","PUGLIA","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","5354,07","1","1","1"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","VENETO","LAZIO","ENERGIA ELETTRICA 15","VENETO","1627927,88","22","2","21"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","VENETO","LAZIO","CARBURANTI RETE - FUEL CARD 6","TRENTINO ALTO ADIGE, VENETO, FRIULI VENEZIA GIULIA","92664,41","12","4","12"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","VENETO","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","21000","5","2","3"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","ABRUZZO","LAZIO","ENERGIA ELETTRICA 14","LOTTO 8 - PUGLIA,  ABRUZZO, MOLISE","5913,61","3","1","1"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","LIGURIA","LAZIO","ENERGIA ELETTRICA 15","SARDEGNA, LIGURIA","1411,83","2","1","1"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","LIGURIA","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","3500","1","1","1"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","LIGURIA","LAZIO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO ?ARTICO? - VALLE D'AOSTA, PIEMONTE, LIGURIA","8567,4","1","1","1"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","SICILIA","LAZIO","CARBURANTI RETE - FUEL CARD 6","PUGLIA, BASILICATA, CALABRIA, SICILIA","6886,38","1","1","1"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","SICILIA","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","8000","1","1","1"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","TOSCANA","LAZIO","ENERGIA ELETTRICA 14","LOTTO 5 - TOSCANA, UMBRIA, MARCHE","12675,24","1","1","1"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","TOSCANA","LAZIO","ENERGIA ELETTRICA 15","TOSCANA","28325,58","2","2","2"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","TOSCANA","LAZIO","CARBURANTI RETE - FUEL CARD 6","TOSCANA, UMBRIA, LAZIO, CAMPANIA, SARDEGNA","5603,61","1","1","1"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","TOSCANA","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","8000","2","2","2"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","PIEMONTE","LAZIO","CARBURANTI RETE - FUEL CARD 6","VALLE D'AOSTA, PIEMONTE, LIGURIA, LOMBARDIA","114505,67","2","2","2"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","LOMBARDIA","LAZIO","CARBURANTI RETE - FUEL CARD 6","VALLE D'AOSTA, PIEMONTE, LIGURIA, LOMBARDIA","419000,19","6","6","6"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","LOMBARDIA","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","61950","4","3","3"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","VALLE D'AOSTA","LAZIO","CARBURANTI RETE - FUEL CARD 6","VALLE D'AOSTA, PIEMONTE, LIGURIA, LOMBARDIA","818,23","1","1","1"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","EMILIA ROMAGNA","LAZIO","CARBURANTI RETE - FUEL CARD 6","EMILIA ROMAGNA, MARCHE, ABRUZZO, MOLISE","109782,4","13","13","13"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","EMILIA ROMAGNA","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","113450","9","6","7"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","TRENTINO ALTO ADIGE","LAZIO","CARBURANTI RETE - FUEL CARD 6","TRENTINO ALTO ADIGE, VENETO, FRIULI VENEZIA GIULIA","33847,36","4","4","4"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","TRENTINO ALTO ADIGE","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","29500","8","7","7"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","FRIULI VENEZIA GIULIA","LAZIO","ENERGIA ELETTRICA 15","TRENTINO ALTO ADIGE, FRIULI VENEZIA GIULIA","223625,7","6","6","6"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","FRIULI VENEZIA GIULIA","LAZIO","CARBURANTI RETE - FUEL CARD 6","TRENTINO ALTO ADIGE, VENETO, FRIULI VENEZIA GIULIA","9796,25","2","2","2"
"2018","AZIENDE ED ENTI DI SERVIZI SOCIO ASSISTENZIALI","FRIULI VENEZIA GIULIA","LAZIO","CARBURANTI RETE - BUONI ACQUISTO 7","CARBURANTI RETE MEDIANTE BUONI ACQUISTO","2200","1","1","1"
"2018","ISTITUTI/ENTI DI RICERCA","FRIULI VENEZIA GIULIA","LAZIO","ENERGIA ELETTRICA 15","TRENTINO ALTO ADIGE, FRIULI VENEZIA GIULIA","850327,16","3","2","2"
"2018","ISTITUTI/ENTI DI RICERCA","FRIULI VENEZIA GIULIA","LAZIO","CARBURANTI RETE - FUEL CARD 6","TRENTINO ALTO ADIGE, VENETO, FRIULI VENEZIA GIULIA","27565,76","4","4","4"
"2018","ISTITUTI/ENTI DI RICERCA","LAZIO","VENETO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO ?ARTICO?	- FRIULI VENEZIA GIULIA, TRENTINO ALTO ADIGE, VENETO","14933,55","3","1","1"
"2018","ISTITUTI/ENTI DI RICERCA","LAZIO","VENETO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","BENZINA SUPER SENZA PIOMBO; GASOLIO AUTOTRAZIONE; GASOLIO AUTOTRAZIONE ?ARTICO? - FRIULI VENEZIA GIULIA, TRENTINO ALTO ADIGE, VENETO","869,6","1","1","1"
"2018","ISTITUTI/ENTI DI RICERCA","TRENTINO ALTO ADIGE","VENETO","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","GASOLIO DA RISCALDAMENTO IN EXTRARETE - TRENTINO ALTO ADIGE, FRIULI VENEZIA GIULIA, VENETO","19922,51","4","3","3"
"2018","ISTITUTI/ENTI DI RICERCA","TRENTINO ALTO ADIGE","VENETO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO ?ARTICO?	- FRIULI VENEZIA GIULIA, TRENTINO ALTO ADIGE, VENETO","16316,21","4","3","3"
"2018","ISTITUTI/ENTI DI RICERCA","FRIULI VENEZIA GIULIA","VENETO","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; GASOLIO DA RISCALDAMENTO ?ARTICO?	- FRIULI VENEZIA GIULIA, TRENTINO ALTO ADIGE, VENETO","4993,18","1","1","1"
"2018","ISTITUTI/ENTI DI RICERCA","LAZIO","LIGURIA","ENERGIA ELETTRICA 13","TRENTINO ALTO ADIGE, EMILIA ROMAGNA","389,78","2","1","2"
"2018","ISTITUTI/ENTI DI RICERCA","LAZIO","LIGURIA","ENERGIA ELETTRICA 14","LOTTO 2 - LOMBARDIA, LIGURIA","30346,45","3","2","2"
"2018","ISTITUTI/ENTI DI RICERCA","LAZIO","LIGURIA","ENERGIA ELETTRICA 14","LOTTO 3 - TRENTINO ALTO ADIGE, EMILIA ROMAGNA","536083,36","6","3","4"
"2018","ISTITUTI/ENTI DI RICERCA","LAZIO","LIGURIA","ENERGIA ELETTRICA 15","EMILIA ROMAGNA","529009,04","3","2","3"
"2018","ISTITUTI/ENTI DI RICERCA","LAZIO","LIGURIA","ENERGIA ELETTRICA 15","LOMBARDIA ESCLUSE LA PROVINCIA DI MILANO E LA PROVINCIA DI LODI","5904,8","2","2","2"
"2018","ISTITUTI/ENTI DI RICERCA","VENETO","LIGURIA","ENERGIA ELETTRICA 15","LOMBARDIA ESCLUSE LA PROVINCIA DI MILANO E LA PROVINCIA DI LODI","16655,78","1","1","1"
"2018","ISTITUTI/ENTI DI RICERCA","LIGURIA","LIGURIA","ENERGIA ELETTRICA 14","LOTTO 2 - LOMBARDIA, LIGURIA","12410,08","2","1","2"
"2018","ISTITUTI/ENTI DI RICERCA","PIEMONTE","LIGURIA","ENERGIA ELETTRICA 13","VALLE D'AOSTA, PIEMONTE","684,53","1","1","1"
"2018","ISTITUTI/ENTI DI RICERCA","PIEMONTE","LIGURIA","ENERGIA ELETTRICA 15","VALLE D?AOSTA, PIEMONTE","23972,97","3","3","3"
"2018","ISTITUTI/ENTI DI RICERCA","LOMBARDIA","LIGURIA","ENERGIA ELETTRICA 14","LOTTO 2 - LOMBARDIA, LIGURIA","15657,4","2","1","2"
"2018","ISTITUTI/ENTI DI RICERCA","LOMBARDIA","LIGURIA","ENERGIA ELETTRICA 15","LOMBARDIA ESCLUSE LA PROVINCIA DI MILANO E LA PROVINCIA DI LODI","3311,08","1","1","1"
"2018","ISTITUTI/ENTI DI RICERCA","EMILIA ROMAGNA","LIGURIA","ENERGIA ELETTRICA 13","TRENTINO ALTO ADIGE, EMILIA ROMAGNA","15787,97","2","2","2"
"2018","ISTITUTI/ENTI DI RICERCA","EMILIA ROMAGNA","LIGURIA","ENERGIA ELETTRICA 14","LOTTO 3 - TRENTINO ALTO ADIGE, EMILIA ROMAGNA","311106,8","9","2","8"
"2018","ISTITUTI/ENTI DI RICERCA","EMILIA ROMAGNA","LIGURIA","ENERGIA ELETTRICA 15","EMILIA ROMAGNA","24762,03","3","1","3"
"2018","ISTITUTI/ENTI DI RICERCA","TRENTINO ALTO ADIGE","LIGURIA","ENERGIA ELETTRICA 14","LOTTO 3 - TRENTINO ALTO ADIGE, EMILIA ROMAGNA","16319,01","1","1","1"
"2018","ISTITUTI/ENTI DI RICERCA","LAZIO","TOSCANA","GAS NATURALE 9","LAZIO, ABRUZZO, MOLISE","190629,87","7","5","5"
"2018","ISTITUTI/ENTI DI RICERCA","LAZIO","TOSCANA","GAS NATURALE 9","TOSCANA, UMBRIA, MARCHE","18013,26","2","2","2"
"2018","ISTITUTI/ENTI DI RICERCA","LAZIO","TOSCANA","GAS NATURALE 10","TOSCANA, UMBRIA, MARCHE","2503,69","1","1","1"
"2018","ISTITUTI/ENTI DI RICERCA","LAZIO","TOSCANA","GAS NATURALE 10","LAZIO, ABRUZZO, MOLISE 	","53107,02","4","3","3"
"2018","ISTITUTI/ENTI DI RICERCA","MARCHE","TOSCANA","GAS NATURALE 9","TOSCANA, UMBRIA, MARCHE","4262,75","1","1","1"
"2018","ISTITUTI/ENTI DI RICERCA","PUGLIA","TOSCANA","GAS NATURALE 9","CAMPANIA, PUGLIA, BASILICATA","8022,95","2","1","2"
"2018","ISTITUTI/ENTI DI RICERCA","PUGLIA","TOSCANA","GAS NATURALE 10","CAMPANIA, PUGLIA, BASILICATA","443,77","1","1","1"
"2018","ISTITUTI/ENTI DI RICERCA","UMBRIA","TOSCANA","GAS NATURALE 9","TOSCANA, UMBRIA, MARCHE","10224,48","3","1","3"
"2018","ISTITUTI/ENTI DI RICERCA","ABRUZZO","TOSCANA","GAS NATURALE 9","LAZIO, ABRUZZO, MOLISE","71307,29","3","2","2"
"2018","ISTITUTI/ENTI DI RICERCA","LIGURIA","TOSCANA","GAS NATURALE 10","VALLE D?AOSTA, PIEMONTE, LIGURIA","6690,4","1","1","1"
"2018","ISTITUTI/ENTI DI RICERCA","TOSCANA","TOSCANA","GAS NATURALE 9","TOSCANA, UMBRIA, MARCHE","8820,45","2","1","2"
"2018","ISTITUTI/ENTI DI RICERCA","CAMPANIA","TOSCANA","GAS NATURALE 9","CAMPANIA, PUGLIA, BASILICATA","19744,52","2","2","2"
"2018","ISTITUTI/ENTI DI RICERCA","CAMPANIA","TOSCANA","GAS NATURALE 10","CAMPANIA, PUGLIA, BASILICATA","241,93","1","1","1"
"2018","ISTITUTI/ENTI DI RICERCA","LOMBARDIA","TOSCANA","GAS NATURALE 10","VALLE D?AOSTA, PIEMONTE, LIGURIA","4553,52","1","1","1"
"2018","ISTITUTI/ENTI DI RICERCA","LAZIO","PIEMONTE","GAS NATURALE 9","VALLE D?AOSTA, PIEMONTE, LIGURIA","40963,17","4","3","3"
"2018","ISTITUTI/ENTI DI RICERCA","LAZIO","PIEMONTE","ENERGIA ELETTRICA 15","SICILIA","31849,7","2","2","2"
"2018","ISTITUTI/ENTI DI RICERCA","LAZIO","PIEMONTE","ENERGIA ELETTRICA 15","PUGLIA, BASILICATA","150672,58","1","1","1"
"2018","ISTITUTI/ENTI DI RICERCA","PUGLIA","PIEMONTE","ENERGIA ELETTRICA 15","PUGLIA, BASILICATA","6996,36","1","1","1"
"2018","ISTITUTI/ENTI DI RICERCA","LIGURIA","PIEMONTE","GAS NATURALE 9","VALLE D?AOSTA, PIEMONTE, LIGURIA","15775,32","1","1","1"
"2018","ISTITUTI/ENTI DI RICERCA","SICILIA","PIEMONTE","ENERGIA ELETTRICA 15","SICILIA","1434527,44","3","3","3"
"2018","ISTITUTI/ENTI DI RICERCA","PIEMONTE","PIEMONTE","GAS NATURALE 9","VALLE D?AOSTA, PIEMONTE, LIGURIA","293987,35","2","1","1"
"2018","ISTITUTI/ENTI DI RICERCA","LOMBARDIA","PIEMONTE","GAS NATURALE 9","VALLE D?AOSTA, PIEMONTE, LIGURIA","7848,56","1","1","1"
"2018","ISTITUTI/ENTI DI RICERCA","LOMBARDIA","PIEMONTE","ENERGIA ELETTRICA 15","PUGLIA, BASILICATA","7178,16","1","1","1"
"2018","ISTITUTI/ENTI DI RICERCA","SARDEGNA","SARDEGNA","CARBURANTI EXTRARETE 9 E GASOLIO DA RISCALDAMENTO 9","GASOLIO DA RISCALDAMENTO IN EXTRARETE - SARDEGNA","4745,86","2","1","1"
"2018","ISTITUTI/ENTI DI RICERCA","SARDEGNA","SARDEGNA","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","GASOLIO DA RISCALDAMENTO; [SE OFFERTO - GASOLIO DA RISCALDAMENTO ?ARTICO?] - SARDEGNA","3087,9","1","1","1"
"2018","ISTITUTI/ENTI DI RICERCA","SARDEGNA","SARDEGNA","CARBURANTI EXTRARETE 10 E GASOLIO DA RISCALDAMENTO 10","BENZINA SUPER SENZA PIOMBO; GASOLIO AUTOTRAZIONE; [SE OFFERTO - GASOLIO AUTOTRAZIONE ?ARTICO?]	- SARDEGNA","5033,57","2","1","1"
