#Denominazione_Iniziativa,Denominazione_Lotto,Identificativo_Lotto,Tipo_Strumento,Prodotto,Codice_CPV,Descrizione_CPV,Tipo_Prodotto,Categoria_Merceologica,Descrizione_Dettaglio,Principale_Accessorio,Articolo_Disponibile_Mese_Corrente,Articolo_Disponibile_Anno_Solare
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: LOMBARDIA 2 (PROVINCE DI: PAVIA, LODI, CREMONA E MANTOVA) ED EMILIA ROMAGNA 1 (PROVINCE DI: PIACENZA, PARMA, MODENA E REGGIO EMILIA)","5878222E3C","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","MIES2L3 Multiservizio integrato energia - Servizi extra canone a consumo - Atti aggiuntivi","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: LOMBARDIA 2 (PROVINCE DI: PAVIA, LODI, CREMONA E MANTOVA) ED EMILIA ROMAGNA 1 (PROVINCE DI: PIACENZA, PARMA, MODENA E REGGIO EMILIA)","5878222E3C","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","MIES2L3 Multiservizio integrato energia - Servizi extra canone a consumo - Atti modificativi in decremento","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: LOMBARDIA 2 (PROVINCE DI: PAVIA, LODI, CREMONA E MANTOVA) ED EMILIA ROMAGNA 1 (PROVINCE DI: PIACENZA, PARMA, MODENA E REGGIO EMILIA)","5878222E3C","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","MIES2L3 Servizi di minuto mantenimento edile B.3","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: LOMBARDIA 2 (PROVINCE DI: PAVIA, LODI, CREMONA E MANTOVA) ED EMILIA ROMAGNA 1 (PROVINCE DI: PIACENZA, PARMA, MODENA E REGGIO EMILIA)","5878222E3C","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","MIES2L3 Servizi di minuto mantenimento edile B.3   Atto aggiuntivo","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: LOMBARDIA 2 (PROVINCE DI: PAVIA, LODI, CREMONA E MANTOVA) ED EMILIA ROMAGNA 1 (PROVINCE DI: PIACENZA, PARMA, MODENA E REGGIO EMILIA)","5878222E3C","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","MIES2L3 Servizi di minuto mantenimento edile B.3   Atto modificativo in decremento","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: LOMBARDIA 2 (PROVINCE DI: PAVIA, LODI, CREMONA E MANTOVA) ED EMILIA ROMAGNA 1 (PROVINCE DI: PIACENZA, PARMA, MODENA E REGGIO EMILIA)","5878222E3C","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","MIES2L3 Servizi energia con efficientamento A.1","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: LOMBARDIA 2 (PROVINCE DI: PAVIA, LODI, CREMONA E MANTOVA) ED EMILIA ROMAGNA 1 (PROVINCE DI: PIACENZA, PARMA, MODENA E REGGIO EMILIA)","5878222E3C","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","MIES2L3 Servizi energia con efficientamento A.1   Atto aggiuntivo","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: LOMBARDIA 2 (PROVINCE DI: PAVIA, LODI, CREMONA E MANTOVA) ED EMILIA ROMAGNA 1 (PROVINCE DI: PIACENZA, PARMA, MODENA E REGGIO EMILIA)","5878222E3C","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","MIES2L3 Servizi energia con efficientamento A.1   Atto modificativo in decremento","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: LOMBARDIA 2 (PROVINCE DI: PAVIA, LODI, CREMONA E MANTOVA) ED EMILIA ROMAGNA 1 (PROVINCE DI: PIACENZA, PARMA, MODENA E REGGIO EMILIA)","5878222E3C","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","MIES2L3 Servizi energia elettrica con efficientamento A.2EE","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: LOMBARDIA 2 (PROVINCE DI: PAVIA, LODI, CREMONA E MANTOVA) ED EMILIA ROMAGNA 1 (PROVINCE DI: PIACENZA, PARMA, MODENA E REGGIO EMILIA)","5878222E3C","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","MIES2L3 Servizi energia elettrica con efficientamento A.2EE   Atto aggiuntivo","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: LOMBARDIA 2 (PROVINCE DI: PAVIA, LODI, CREMONA E MANTOVA) ED EMILIA ROMAGNA 1 (PROVINCE DI: PIACENZA, PARMA, MODENA E REGGIO EMILIA)","5878222E3C","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","MIES2L3 Servizi energia elettrica con efficientamento A.2EE   Atto modificativo in decremento","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: LOMBARDIA 2 (PROVINCE DI: PAVIA, LODI, CREMONA E MANTOVA) ED EMILIA ROMAGNA 1 (PROVINCE DI: PIACENZA, PARMA, MODENA E REGGIO EMILIA)","5878222E3C","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","MIES2L3 Servizi tecnologici con efficientamento per gli impianti di climatizzazione estiva A.2CE","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: LOMBARDIA 2 (PROVINCE DI: PAVIA, LODI, CREMONA E MANTOVA) ED EMILIA ROMAGNA 1 (PROVINCE DI: PIACENZA, PARMA, MODENA E REGGIO EMILIA)","5878222E3C","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","MIES2L3 Servizi tecnologici con efficientamento per gli impianti di climatizzazione estiva A.2CE   Atto aggiuntivo","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: LOMBARDIA 2 (PROVINCE DI: PAVIA, LODI, CREMONA E MANTOVA) ED EMILIA ROMAGNA 1 (PROVINCE DI: PIACENZA, PARMA, MODENA E REGGIO EMILIA)","5878222E3C","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","MIES2L3 Servizi tecnologici con efficientamento per gli impianti di climatizzazione estiva A.2CE   Atto modificativo in decremento","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: LOMBARDIA 2 (PROVINCE DI: PAVIA, LODI, CREMONA E MANTOVA) ED EMILIA ROMAGNA 1 (PROVINCE DI: PIACENZA, PARMA, MODENA E REGGIO EMILIA)","5878222E3C","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","MIES2L3 Servizi tecnologici con efficientamento per gli impianti elettrici A.2EL","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: LOMBARDIA 2 (PROVINCE DI: PAVIA, LODI, CREMONA E MANTOVA) ED EMILIA ROMAGNA 1 (PROVINCE DI: PIACENZA, PARMA, MODENA E REGGIO EMILIA)","5878222E3C","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","MIES2L3 Servizi tecnologici con efficientamento per gli impianti elettrici A.2EL   Atto aggiuntivo","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: LOMBARDIA 2 (PROVINCE DI: PAVIA, LODI, CREMONA E MANTOVA) ED EMILIA ROMAGNA 1 (PROVINCE DI: PIACENZA, PARMA, MODENA E REGGIO EMILIA)","5878222E3C","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","MIES2L3 Servizi tecnologici con efficientamento per gli impianti elettrici A.2EL   Atto modificativo in decremento","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: LOMBARDIA 2 (PROVINCE DI: PAVIA, LODI, CREMONA E MANTOVA) ED EMILIA ROMAGNA 1 (PROVINCE DI: PIACENZA, PARMA, MODENA E REGGIO EMILIA)","5878222E3C","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","MIES2L3 Servizi tecnologici per gli impianti antincendio B.1","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: LOMBARDIA 2 (PROVINCE DI: PAVIA, LODI, CREMONA E MANTOVA) ED EMILIA ROMAGNA 1 (PROVINCE DI: PIACENZA, PARMA, MODENA E REGGIO EMILIA)","5878222E3C","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","MIES2L3 Servizi tecnologici per gli impianti antincendio B.1   Atto aggiuntivo","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: LOMBARDIA 2 (PROVINCE DI: PAVIA, LODI, CREMONA E MANTOVA) ED EMILIA ROMAGNA 1 (PROVINCE DI: PIACENZA, PARMA, MODENA E REGGIO EMILIA)","5878222E3C","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","MIES2L3 Servizi tecnologici per gli impianti antincendio B.1   Atto modificativo in decremento","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: LOMBARDIA 2 (PROVINCE DI: PAVIA, LODI, CREMONA E MANTOVA) ED EMILIA ROMAGNA 1 (PROVINCE DI: PIACENZA, PARMA, MODENA E REGGIO EMILIA)","5878222E3C","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","MIES2L3 Servizi tecnologici per gli impianti di trasporto verticale ed orizzontale B.2","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: LOMBARDIA 2 (PROVINCE DI: PAVIA, LODI, CREMONA E MANTOVA) ED EMILIA ROMAGNA 1 (PROVINCE DI: PIACENZA, PARMA, MODENA E REGGIO EMILIA)","5878222E3C","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","MIES2L3 Servizi tecnologici per gli impianti di trasporto verticale ed orizzontale B.2   Atto aggiuntivo","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: LOMBARDIA 2 (PROVINCE DI: PAVIA, LODI, CREMONA E MANTOVA) ED EMILIA ROMAGNA 1 (PROVINCE DI: PIACENZA, PARMA, MODENA E REGGIO EMILIA)","5878222E3C","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","MIES2L3 Servizi tecnologici per gli impianti di trasporto verticale ed orizzontale B.2   Atto modificativo in decremento","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: SARDEGNA, CAMPANIA, MOLISE, PUGLIA, BASILICATA, CALABRIA 1 E 2, SICILIA E LAZIO 2","5878339EC9","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","MIES2L15 Multiservizio integrato energia - Richiesta preliminare di fornitura (RPF)","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: SARDEGNA, CAMPANIA, MOLISE, PUGLIA, BASILICATA, CALABRIA 1 E 2, SICILIA E LAZIO 2","5878339EC9","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","MIES2L15 Multiservizio integrato energia - Servizi extra canone a consumo","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: SARDEGNA, CAMPANIA, MOLISE, PUGLIA, BASILICATA, CALABRIA 1 E 2, SICILIA E LAZIO 2","5878339EC9","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","MIES2L15 Multiservizio integrato energia - Servizi extra canone a consumo - Atti aggiuntivi","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: SARDEGNA, CAMPANIA, MOLISE, PUGLIA, BASILICATA, CALABRIA 1 E 2, SICILIA E LAZIO 2","5878339EC9","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","MIES2L15 Multiservizio integrato energia - Servizi extra canone a consumo - Atti modificativi in decremento","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: SARDEGNA, CAMPANIA, MOLISE, PUGLIA, BASILICATA, CALABRIA 1 E 2, SICILIA E LAZIO 2","5878339EC9","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","MIES2L15 Servizi di minuto mantenimento edile B.3","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: SARDEGNA, CAMPANIA, MOLISE, PUGLIA, BASILICATA, CALABRIA 1 E 2, SICILIA E LAZIO 2","5878339EC9","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","MIES2L15 Servizi di minuto mantenimento edile B.3   Atto aggiuntivo","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: SARDEGNA, CAMPANIA, MOLISE, PUGLIA, BASILICATA, CALABRIA 1 E 2, SICILIA E LAZIO 2","5878339EC9","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","MIES2L15 Servizi di minuto mantenimento edile B.3   Atto modificativo in decremento","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: SARDEGNA, CAMPANIA, MOLISE, PUGLIA, BASILICATA, CALABRIA 1 E 2, SICILIA E LAZIO 2","5878339EC9","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","MIES2L15 Servizi energia con efficientamento A.1","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: SARDEGNA, CAMPANIA, MOLISE, PUGLIA, BASILICATA, CALABRIA 1 E 2, SICILIA E LAZIO 2","5878339EC9","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","MIES2L15 Servizi energia con efficientamento A.1   Atto aggiuntivo","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: SARDEGNA, CAMPANIA, MOLISE, PUGLIA, BASILICATA, CALABRIA 1 E 2, SICILIA E LAZIO 2","5878339EC9","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","MIES2L15 Servizi energia con efficientamento A.1   Atto modificativo in decremento","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: SARDEGNA, CAMPANIA, MOLISE, PUGLIA, BASILICATA, CALABRIA 1 E 2, SICILIA E LAZIO 2","5878339EC9","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","MIES2L15 Servizi energia elettrica con efficientamento A.2EE","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: SARDEGNA, CAMPANIA, MOLISE, PUGLIA, BASILICATA, CALABRIA 1 E 2, SICILIA E LAZIO 2","5878339EC9","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","MIES2L15 Servizi energia elettrica con efficientamento A.2EE   Atto aggiuntivo","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: SARDEGNA, CAMPANIA, MOLISE, PUGLIA, BASILICATA, CALABRIA 1 E 2, SICILIA E LAZIO 2","5878339EC9","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","MIES2L15 Servizi energia elettrica con efficientamento A.2EE   Atto modificativo in decremento","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: SARDEGNA, CAMPANIA, MOLISE, PUGLIA, BASILICATA, CALABRIA 1 E 2, SICILIA E LAZIO 2","5878339EC9","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","MIES2L15 Servizi tecnologici con efficientamento per gli impianti di climatizzazione estiva A.2CE","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: SARDEGNA, CAMPANIA, MOLISE, PUGLIA, BASILICATA, CALABRIA 1 E 2, SICILIA E LAZIO 2","5878339EC9","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","MIES2L15 Servizi tecnologici con efficientamento per gli impianti di climatizzazione estiva A.2CE   Atto aggiuntivo","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: SARDEGNA, CAMPANIA, MOLISE, PUGLIA, BASILICATA, CALABRIA 1 E 2, SICILIA E LAZIO 2","5878339EC9","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","MIES2L15 Servizi tecnologici con efficientamento per gli impianti di climatizzazione estiva A.2CE   Atto modificativo in decremento","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: SARDEGNA, CAMPANIA, MOLISE, PUGLIA, BASILICATA, CALABRIA 1 E 2, SICILIA E LAZIO 2","5878339EC9","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","MIES2L15 Servizi tecnologici con efficientamento per gli impianti elettrici A.2EL","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: SARDEGNA, CAMPANIA, MOLISE, PUGLIA, BASILICATA, CALABRIA 1 E 2, SICILIA E LAZIO 2","5878339EC9","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","MIES2L15 Servizi tecnologici con efficientamento per gli impianti elettrici A.2EL   Atto aggiuntivo","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: SARDEGNA, CAMPANIA, MOLISE, PUGLIA, BASILICATA, CALABRIA 1 E 2, SICILIA E LAZIO 2","5878339EC9","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","MIES2L15 Servizi tecnologici con efficientamento per gli impianti elettrici A.2EL   Atto modificativo in decremento","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: SARDEGNA, CAMPANIA, MOLISE, PUGLIA, BASILICATA, CALABRIA 1 E 2, SICILIA E LAZIO 2","5878339EC9","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","MIES2L15 Servizi tecnologici per gli impianti antincendio B.1","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: SARDEGNA, CAMPANIA, MOLISE, PUGLIA, BASILICATA, CALABRIA 1 E 2, SICILIA E LAZIO 2","5878339EC9","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","MIES2L15 Servizi tecnologici per gli impianti antincendio B.1   Atto aggiuntivo","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: SARDEGNA, CAMPANIA, MOLISE, PUGLIA, BASILICATA, CALABRIA 1 E 2, SICILIA E LAZIO 2","5878339EC9","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","MIES2L15 Servizi tecnologici per gli impianti antincendio B.1   Atto modificativo in decremento","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: SARDEGNA, CAMPANIA, MOLISE, PUGLIA, BASILICATA, CALABRIA 1 E 2, SICILIA E LAZIO 2","5878339EC9","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","MIES2L15 Servizi tecnologici per gli impianti di trasporto verticale ed orizzontale B.2","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: SARDEGNA, CAMPANIA, MOLISE, PUGLIA, BASILICATA, CALABRIA 1 E 2, SICILIA E LAZIO 2","5878339EC9","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","MIES2L15 Servizi tecnologici per gli impianti di trasporto verticale ed orizzontale B.2   Atto aggiuntivo","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: SARDEGNA, CAMPANIA, MOLISE, PUGLIA, BASILICATA, CALABRIA 1 E 2, SICILIA E LAZIO 2","5878339EC9","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","MIES2L15 Servizi tecnologici per gli impianti di trasporto verticale ed orizzontale B.2   Atto modificativo in decremento","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: VALLE D AOSTA E PIEMONTE 1 (PROVINCE DI: ALESSANDRIA, ASTI, CUNEO E TORINO)","5878200C15","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","Multiservizio integrato energia - Richiesta preliminare di fornitura (RPF)","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: VALLE D AOSTA E PIEMONTE 1 (PROVINCE DI: ALESSANDRIA, ASTI, CUNEO E TORINO)","5878200C15","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","Multiservizio integrato energia - Servizi extra canone a consumo","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: VALLE D AOSTA E PIEMONTE 1 (PROVINCE DI: ALESSANDRIA, ASTI, CUNEO E TORINO)","5878200C15","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","Multiservizio integrato energia - Servizi extra canone a consumo - Atti aggiuntivi","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: VALLE D AOSTA E PIEMONTE 1 (PROVINCE DI: ALESSANDRIA, ASTI, CUNEO E TORINO)","5878200C15","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","Multiservizio integrato energia - Servizi extra canone a consumo - Atti modificativi in decremento","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: VALLE D AOSTA E PIEMONTE 1 (PROVINCE DI: ALESSANDRIA, ASTI, CUNEO E TORINO)","5878200C15","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","Servizi di minuto mantenimento edile B.3","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: VALLE D AOSTA E PIEMONTE 1 (PROVINCE DI: ALESSANDRIA, ASTI, CUNEO E TORINO)","5878200C15","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","Servizi di minuto mantenimento edile B.3   Atto aggiuntivo","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: VALLE D AOSTA E PIEMONTE 1 (PROVINCE DI: ALESSANDRIA, ASTI, CUNEO E TORINO)","5878200C15","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","Servizi di minuto mantenimento edile B.3   Atto modificativo in decremento","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: VALLE D AOSTA E PIEMONTE 1 (PROVINCE DI: ALESSANDRIA, ASTI, CUNEO E TORINO)","5878200C15","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","Servizi energia con efficientamento A.1","Primario","S","S"
"MULTISERVIZIO INTEGRATO ENERGIA SANITÀ 2","REGIONI: VALLE D AOSTA E PIEMONTE 1 (PROVINCE DI: ALESSANDRIA, ASTI, CUNEO E TORINO)","5878200C15","Convenzione","MULTISERVIZIO INTEGRATO ENERGIA","71314000-2","SERVIZI ENERGETICI E AFFINI","Servizio","Gestione degli Immobili","Servizi energia con efficientamento A.1   Atto aggiuntivo","Primario","S","S"
