cod_amm	cod_ou	cod_uni_ou	des_ou	regione	provincia	comune	indirizzo	cap	cf	dt_verifica_cf	data_avvio_nso
atsbs	ICT	4MEWHR	Servizio I.C.T. (Information e Communication Technology)	Lombardia	BS	Brescia	Viale Duca degli Abruzzi, 15	25124	03775430980	2019-09-25	2019-09-25
atsin	303-Uff_Fattelet-Como	9ZTIFF	Ufficio Fatturazione Elettroniche Como	Lombardia	CO	Como	Via Pessina 6	22100	03510140126	2019-12-09	2019-12-09
atsin	314-Uff_Fattelet-Varese	2GCQJQ	Ufficio Fatturazione Elettronica Varese	Lombardia	VA	Varese	Via Ottorino Rossi n.9	21100	03510140126	2019-12-09	2019-12-09
atsm	Servizio_Risorse_Patrimoniali_Strumentali	0T6S03	Servizio Risorse Patrimoniali e Strumentali	Lombardia	SO	Sondrio	via Nazario Sauro 38	23100	00988200143	2019-11-20	2019-11-20
atsm	Sistema_Informativo	R3NEBX	Sistema Informativo e Programmazione	Lombardia	SO	Sondrio	Via Nazario Sauro 38	23100	00988200143	2019-11-20	2019-11-22
atsmb	305-Uff_Fattelet-Lecco	UWUUCX	305-Uff_Fattelet-Lecco	Lombardia	MB	Monza	viale Elvezia 2	20900	09314190969	2019-11-15	2019-11-15
atsmb	311-Uff_Fattelet-Monza	1HV00X	311-Uff_Fattelet-Monza	Lombardia	MB	Monza	Viale Elvezia 2	20900	09314190969	2019-11-15	2019-11-15
atsmetmi	SERVACQ	16EDE3	SERVIZIO ACQUISTI	Lombardia	MI	Milano	CORSO ITALIA, 19	20122	09320520969	2019-12-04	2019-12-04
atspv	UOC_AFFARI_GENERALI_ORGANIZZAZIONE_E_SVILUPPO	FY86BT	UOC AFFARI GENERALI ORGANIZZAZIONE E SVILUPPO	Lombardia	PV	Pavia	VIALE INDIPENDENZA 3	27100	02613260187	2019-12-05	2019-12-05
au12ve	Ufficio_Ordinante_Centrale	GQY5HV	Ufficio Ordinante Centrale Serenissima	Veneto	VE	Venezia	Via Don Tosatto n.147	30174	02798850273	2019-09-24	2019-09-24
AU1P	AULSS6-NSO	SSEVA2	AULSS6-NSO	Veneto	PD	Padova	via SCrovegni 14	35100	00349050286	2020-01-22	2020-01-22
AU2V	Affari_generali	MY51KA	U.O.C. Affari Generali	Veneto	VR	Verona	Via Valverde, 42	37122	02573090236	2019-09-24	2019-09-24
AU2V	Assis_Farma_Territoriale	D0KR3Y	UOC Assistenza Farmaceutica Territoriale	Veneto	VR	Verona	Via Salvo D'Acquisto n. 7	37122	02573090236	2019-09-24	2019-09-24
AU2V	Contabilita_Bilancio	XXR3VC	UOC Contabilita e Bilancio	Veneto	VR	Bussolengo	Via Carlo Alberto Dalla Chiesa	37012	02573090236	2019-09-24	2019-09-24
AU2V	Cont_Assis_Farma_Osp_Terr	JYW1W9	U.O.S. C. A. Farmaceutica Ospedale Territorio	Veneto	VR	Legnago	Via Gianella, 1	37045	02573090236	2019-09-24	2019-09-24
AU2V	Convenzioni	T6KPK5	U.O.S. Medicina Convenzionata	Veneto	VR	Bussolengo	Via C. A. dalla Chiesa	37012	02573090236	2019-09-24	2019-09-24
AU2V	DAT	8J4I9H	Direzione amministrativa territoriale	Veneto	VR	Verona	Via Poloni 1	37122	02573090236	2019-09-24	2019-09-24
AU2V	Dipendenze	4JVSWN	Dipartimento dipendenze	Veneto	VR	Legnago	Viale Cadorna, 3	37045	02573090236	2019-09-24	2019-09-24
AU2V	DipPrev	ZPZG9I	Dipartimento di Prevenzione	Veneto	VR	Verona	Via Salvo D'Acquisto n. 7	37122	02573090236	2019-09-24	2019-09-24
AU2V	Dip_Salute_Mentale	T7IOFI	Dipartimento Salute Mentale	Veneto	VR	Verona	Corso Porta Palio, 30	37122	02573090236	2019-09-24	2019-09-24
AU2V	Dir_amm_ospedale	T74I15	Direzione Amministrativa Ospedale	Veneto	VR	San Bonifacio	Via Circonvallazione	37047	02573090236	2019-09-24	2019-09-24
AU2V	Distretto_Bussolengo	M439KJ	Distretto Bussolengo	Veneto	VR	Bussolengo	Via Carlo Alberto Dalla Chiesa	37012	02573090236	2019-09-24	2019-09-24
AU2V	Distretto_Legnago	KVCYGF	Distretto Legnago	Veneto	VR	Legnago	Via Gianella, 1	37045	02573090236	2019-09-24	2019-09-24
AU2V	Distretto_Verona	5QQ8DC	Distretto Verona	Veneto	VR	Verona	Via Poloni 1	37122	02573090236	2019-09-24	2019-09-24
AU2V	Formazione	VUGX5C	UOS Formazione	Veneto	VR	Bussolengo	Via Carlo Alberto Dalla Chiesa	37012	02573090236	2019-09-24	2019-09-24
AU2V	Privati_accreditati	4K96HA	Privati accreditati	Veneto	VR	Verona	Via Poloni 1	37122	02573090236	2019-09-24	2019-09-24
AU2V	Protesica_VERONA	BIW2UU	Protesica VERONA	Veneto	VR	Verona	Via Poloni 1	37122	02573090236	2019-09-24	2019-09-24
AU2V	Risorse_umane	NTEONP	Gestione Risorse umane	Veneto	VR	Bussolengo	Via Carlo Alberto Dalla Chiesa	37012	02573090236	2019-09-24	2019-09-24
AU2V	Sistemi_Informativi	73CPBF	Sistemi Informativi	Veneto	VR	Verona	Via Valverde, 42	37122	02573090236	2019-09-24	2019-09-24
AU2V	Sociale_Bussolengo	9UPJ42	Sociale Bussolengo	Veneto	VR	Bussolengo	Via C. A. dalla Chiesa	37012	02573090236	2019-09-24	2019-09-24
AU2V	Sociale_Legnago	NJJBJ4	Sociale Legnago	Veneto	VR	Legnago	Via Gianella, 1	37045	02573090236	2019-09-24	2019-09-24
AU2V	Sociale_Verona	546K5P	Sociale Verona	Veneto	VR	Verona	Corso Porta Palio, 30	37122	02573090236	2019-09-24	2019-09-24
AU2V	UOC_Acquisti_Appalti	40ZDJM	U.O.C. Provveditorato, Economato e Gestione della Logistica	Veneto	VR	Verona	Via Pacinotti, 16	37136	02573090236	2019-09-24	2019-09-24
AU2V	UOC_Tecnico	4HE7Z3	U.O.C. Servizi Tecnici e Patrimoniali	Veneto	VR	Verona	Via Poloni n. 17	37122	02573090236	2019-09-24	2019-09-24
aulss_ro	Uff_eOrdini_PA	6UDYH3	Ufficio Ordinante Centrale Polesana	Veneto	RO	Rovigo	Viale Tre Martiri 89	45100	01013470297	2019-09-25	2019-09-25
ausltc	NSO_01	DN2EW1	Ufficio ordini - Tecnico	Toscana	FI	Firenze	Piazza S. Maria Nuova 1	50110	06593810481	2019-12-20	2019-12-17
ausltc	NSO_02	NV7JX7	Ufficio ordini - Economato	Toscana	FI	Firenze	P.zza S. Maria Nuova 1	50110	06593810481	2019-12-17	2019-12-17
ausltc	NSO_03	19WUYX	Ufficio ordini - Tecnologie	Toscana	FI	Firenze	P.zza S. Maria Nuova 1	50110	06593810481	2020-01-07	2020-01-07
ausltc	NSO_04	7M1TE6	Ufficio ordini - Decentramento	Toscana	FI	Firenze	P.zza S. Maria Nuova 1	50110	06593810481	2020-01-07	2020-01-07
ausltc	NSO_05	76T2EW	Ufficio ordini - Amministrazione	Toscana	FI	Firenze	P.zza S. Maria Nuova 1	50110	06593810481	2020-01-07	2020-01-07
ausltc	NSO_06	OI9ZUE	Ufficio ordini - Personale	Toscana	FI	Firenze	P.zza S. Maria Nuova 1	50110	06593810481	2020-01-07	2020-01-07
ausltse	Uff_eOrdini_PA	E0JTA2	Ufficio eOrdini PA	Toscana	AR	Arezzo	Via Curtatone 54	52100	02236310518	2019-09-26	2019-09-26
ausl_fr	1_02_07_00	JJ8YB2	UOC Patrimonio Tecnico Immobiliare e Sistema Informatico	Lazio	FR	Frosinone	Via Armando Fabi	03100	01886690609	2020-01-23	2020-01-24
ausl_fr	1_02_08_00	8C1YB8	UOC Acquisizione beni e Servizi - Economato	Lazio	FR	Frosinone	Via Armando Fabi	03100	01886690609	2020-01-23	2020-01-24
ausl_fr	1_02_12_00	XPGZJV	U.O.C. Farmacia	Lazio	FR	Frosinone	Via Armando Fabi	03100	01886690609	2020-01-23	2020-01-24
ausl_fr	1_02_13_00	FTX5NY	Dipartimento di Salute Mentale	Lazio	FR	Frosinone	Via Armando Fabi	03100	01886690609	2020-01-23	2020-01-24
ausl_fr	1_02_14_00	32NHKG	U.O.C. Medicina Legale	Lazio	FR	Frosinone	Via Armando Fabi	03100	01886690609	2020-01-23	2020-01-24
ausl_rmh	GEF	7BEBB5	GESTIONE ECONOMICO FINANZIARIA	Lazio	RM	Albano Laziale	BORGO GARIBALDI 12	00041	04737811002	2020-01-20	2020-01-20
AUV	NSO	52NJ07	AULSS 8 Berica	Veneto	VI	Vicenza	Viale Ferdinando Rodolfi, 37	36100	02441500242	2019-09-26	2019-09-26
azero	Ord_Centrale	SL66OL	Ufficio Ordinante Centrale	Veneto	PD	Padova	Passaggio Luigi Gaudenzio, 1	35131	05018720283	2019-09-23	2019-09-23
azosp_PD	AREA_TECNICA	I7JKFF	Gare e Contratti Area Tecnica	Veneto	PD	Padova	Via Giustiniani, 1	35100	00349040287	2020-01-22	2020-01-22
azosp_PD	IMMUNOTRASFUSIONALE	UOTF82	Immunostrasfusionale	Veneto	PD	Padova	Via Giustiniani, 1	35100	00349040287	2020-01-22	2020-01-22
azosp_PD	INFORMATICA	7TP24D	Sistema Informativo	Veneto	PD	Padova	Via Giustiniani, 1	35100	00349040287	2020-01-22	2020-01-22
azosp_PD	ING_CLINICA	FO0K5D	Ingegneria Clinica	Veneto	PD	Padova	Via Giustiniani, 1	35100	00349040287	2020-01-22	2020-01-22
azosp_PD	ING_CLINICA_I_II_FASCIA	GMME0F	Ingegneria Clinica I e II fascia	Veneto	PD	Padova	Via Giustiniani, 1	35100	00349040287	2020-01-22	2020-01-22
azosp_PD	LOGISTICA_ORDINI_SERVIZI	7Z3OV4	Gestione della Logistica Ordini Servizi	Veneto	PD	Padova	Viale Della Navigazione Interna, nr. 38	35100	00349040287	2020-01-22	2020-01-22
azosp_PD	LOGISTICA_SERVIZI	MF739V	Logistica dei Servizi	Veneto	PD	Padova	Viale Della Navigazione Interna, nr. 38	35100	00349040287	2020-01-22	2020-01-22
azosp_PD	MEDICINA_NUCLEARE	XGSVED	Medicina Nucleare	Veneto	PD	Padova	Via Giustiniani, 1	35100	00349040287	2020-01-22	2020-01-22
azosp_PD	Provv_Att_Commerciale	1JP7LI	UOC Provveditorato ed Economato - Sez. Att. Commerciale	Veneto	PD	Padova	Viale Della Navigazione Interna, nr. 38	35100	00349040287	2020-01-17	2020-01-17
azosp_PD	Provv_Diagnostici	AGCLG5	UOC Provveditorato ed Economato - Sez. Diagnostici	Veneto	PD	Padova	Viale Della Navigazione Interna, nr. 38	35100	00349040287	2020-01-17	2020-01-17
azosp_PD	Provv_Dispositivi_Medici	6TGELN	UOC Provveditorato ed Economato - Sez. Dispositivi Medici	Veneto	PD	Padova	Viale Della Navigazione Interna, nr. 38	35129	00349040287	2019-09-24	2019-09-24
azosp_PD	Provv_Disp_Med_Spec	Z1EMJT	UOC Provveditorato ed Economato - Sez. Disp. Medici Specialistici	Veneto	PD	Padova	Viale Della Navigazione Interna, nr. 38	35100	00349040287	2020-01-17	2020-01-17
azosp_PD	Provv_DM_Conto_Dep	9F2JK4	UOC Provveditorato ed Economato - Sez. DM in Conto Deposito	Veneto	PD	Padova	Viale Della Navigazione Interna, nr. 38	35100	00349040287	2020-01-17	2020-01-17
azosp_PD	Provv_Economali	CA6QF2	UOC Provveditorato ed Economato - Sez. Economali	Veneto	PD	Padova	Viale Della Navigazione Interna, nr. 38	35100	00349040287	2020-01-17	2020-01-17
azosp_PD	Provv_Farmaci	YN2M8H	UOC Provveditorato ed Economato - Sez. Farmaci	Veneto	PD	Padova	Viale Della Navigazione Interna, nr. 38	35100	00349040287	2020-01-17	2020-01-17
azosp_PD	Provv_Investimenti	IBMIXK	UOC Provveditorato ed Economato - Sez. Investimenti	Veneto	PD	Padova	Viale Della Navigazione Interna, nr. 38	35100	00349040287	2020-01-17	2020-01-17
azosp_PD	Provv_Ord_Servizi	BNKQE8	UOC Provveditorato ed Economato - Sez. Ordini Servizi	Veneto	PD	Padova	Viale Della Navigazione Interna, nr. 38	35100	00349040287	2020-01-17	2020-01-17
azosp_PD	Provv_Progetti_Finanz	6MD3DZ	UOC Provveditorato ed Economato - Sez. Progetti Finanziati	Veneto	PD	Padova	Viale Della Navigazione Interna, nr. 38	35100	00349040287	2020-01-17	2020-01-17
azosp_PD	Provv_Radiofarmaci	YFSXBI	UOC Provveditorato ed Economato - Sez. Radiofarmaci	Veneto	PD	Padova	Viale Della Navigazione Interna, nr. 38	35100	00349040287	2020-01-17	2020-01-17
azosp_PD	Provv_Speriment_Farmaci	4QBV8P	UOC Provveditorato ed Economato - Sez. Sperimentazione Farmaci	Veneto	PD	Padova	Viale Della Navigazione Interna, nr. 38	35100	00349040287	2020-01-17	2020-01-17
azosp_PD	Provv_Stupefacenti	WR23M9	UOC Provveditorato ed Economato - Sez. Stupefacenti	Veneto	PD	Padova	Viale Della Navigazione Interna, nr. 38	35100	00349040287	2020-01-17	2020-01-17
azosp_PD	RISORSE_UMANE	5QMONF	Gestione Risorse Umane	Veneto	PD	Padova	Via Giustiniani, 1	35100	00349040287	2020-01-22	2020-01-22
azosp_PD	UFF_RICE_ORD_AOPD	Z9YI0Q	Ufficio Ricezione Ordini AOPD	Veneto	PD	Padova	Via Giustiniani, 1	35100	00349040287	2020-02-07	2020-02-07
azos_sga	24092019	1DX1B4	uff_ord_pa	Lazio	RM	Roma	via dell'Amba Aradam 9	00184	04735061006	2019-11-26	2019-09-24
a_088	10	44HQ8F	SERVIZIO FARMACEUTICO	Sicilia	RG	Ragusa	C.da Cisternazzi	97100	01426410880	2019-11-26	2019-11-26
a_101	uoabs	ACIZEO	Ufficio Acquisizione Beni e Servizi	Calabria	KR	Crotone	Via M. Nicoletta c/o Centro Direzionale Il Granaio	88900	01997410798	2020-01-22	2020-01-22
a_101	uoassprotkr	ST3423	Ufficio Assistenza Protesica di Crotone	Calabria	KR	Crotone	Corso Messina	88900	01997410798	2020-01-22	2020-01-22
a_101	uoassprotme	6Q4EP1	Ufficio Assistenza protesica e Riabilitativa di Mesoraca	Calabria	KR	Mesoraca	Localita' Carpizzi	88838	01997410798	2020-01-22	2020-01-22
a_101	uoassprotriabcm	JEIFZC	Ufficio Assistenza Protesica e Riabilitativa di Ciro' Marina	Calabria	KR	Ciro' Marina	Via P. Togliatti	88811	01997410798	2020-01-22	2020-01-22
a_101	uoattivtecpat	JT6HP2	Ufficio Attivita Tecniche e Patrimonio	Calabria	KR	Crotone	Via M. Nicoletta c/o Centro Direzionale Il Granaio	88900	01997410798	2020-01-22	2020-01-22
a_101	uoflms	0H77FW	Ufficio Funzione Lavori Manutenzione e Sicurezza	Calabria	KR	Crotone	Largo Bologna	88900	01997410798	2020-01-22	2020-01-22
a_101	uoingcli	ZB9L6K	Ufficio Ingegneria Clinica	Calabria	KR	Crotone	Largo Bologna	88900	01997410798	2020-01-22	2020-01-22
a_101	uopatstudprog	D6VVZD	Ufficio Patrimonio Studi e Progetti	Calabria	KR	Crotone	Largo Bologna	88900	01997410798	2020-01-22	2020-01-22
a_cb	UFF_ORD_PAT	3B1351	PATRIMONIO- UFFICIO ORDINANTE PATRIMONIO	Molise	CB	Campobasso	Via Ugo Petrella 1	86100	01546900703	2020-01-11	2020-01-11
a_cb	UFF_ORD_PRES_OSP	JTDYRF	PRESIDI OSPEDALIERI- UFFICIO ORDINANTE PRESIDI OSPEDALIERI	Molise	CB	Campobasso	Contrada Tappino	86100	01546900703	2020-01-11	2020-01-11
a_cb	UFF_ORD_PROVV	SUHW4H	PROVVEDITORATO- UFFICIO ORDINANTE PROVVEDITORATO	Molise	CB	Campobasso	Via Ugo Petrella 1	86100	01546900703	2020-01-11	2020-01-11
a_cb	UFF_ORD_TEC	IQTPEU	TECNICO- UFFICIO ORDINANTE TECNICO	Molise	CB	Campobasso	Via Ugo Petrella 1	86100	01546900703	2020-01-11	2020-01-11
a_cb	UO5	QNYEVJ	UFFICIO ORDINANTE GESTIONE AMBIENTALE	Molise	CB	Campobasso	Via Ugo Petrella 1	86100	01546900703	2020-01-11	2020-01-11
a_cl	09	DXDXWU	Ufficio Fatturazione passiva SEF Sede centrale	Sicilia	CL	Caltanissetta	Via Cusmano 1	93100	01825570854	2019-10-01	2019-10-01
a_cl	10	G7ALD7	Ufficio fatturazione passiva P.O. Caltanissetta e S. Cataldo	Sicilia	CL	Caltanissetta	Via L. Russo, 6	93100	01825570854	2019-10-01	2019-10-01
a_cl	11	S5SYRA	Ufficio fatturazione passiva P.O. Mussomeli	Sicilia	CL	Mussomeli	Via Dogliotti snc	93014	01825570854	2019-10-01	2019-10-01
a_cl	12	KXLRQO	Ufficio fatturazione passiva P.O. Gela	Sicilia	CL	Gela	Via Palazzi, n. 173  	93012	01825570854	2019-10-01	2019-10-01
a_cl	13	0Q688G	Ufficio fatturazione passiva P.O. Mazzarino	Sicilia	CL	Mazzarino	Via Dante, n.1	93013	01825570854	2019-10-01	2019-10-01
a_cl	14	J3CZI6	Ufficio fatturazione passiva P.O. Niscemi	Sicilia	CL	Niscemi	Piazza Martiri di Nassirya, n. 1	93015	01825570854	2019-10-01	2019-10-01
a_cl	15	KEKUJW	Ufficio fatturazione passiva Distretto di Gela	Sicilia	CL	Gela	Via Parioli n.46 	93012	01825570854	2019-10-01	2019-10-01
a_cl	16	E4EJ76	Ufficio fatturazione passiva UO Riabilitazione Gela	Sicilia	CL	Gela	Via Madonna del Rosario	93012	01825570854	2019-10-01	2019-10-01
a_cl	17	LA58U4	Ufficio fatturazione passiva Distretto di San Cataldo	Sicilia	CL	San Cataldo	Via Belvedere n.1 San Cataldo	93017	01825570854	2019-10-01	2019-10-01
a_cl	18	ZYPAN8	Ufficio fatturazione passiva Distretto di Mussomeli	Sicilia	CL	Mussomeli	Via Manzoni n.31 - Mussomeli	93014	01825570854	2019-10-01	2019-10-01
a_cl	19	DOCAWL	Ufficio fatturazione passiva Distretto di Caltanissetta	Sicilia	CL	Caltanissetta	Viale Regina Margherita n.36 Caltanissetta	93100	01825570854	2019-10-01	2019-10-01
a_cl	20	JA7BE9	Ufficio fatturazione passiva Dipartimento del Farmaco	Sicilia	CL	Caltanissetta	Via G. Cusmano 1 Caltanissetta	93100	01825570854	2019-10-01	2019-09-24
a_cl	21	5MJOG1	Ufficio fatturazione passiva UO SPEMP	Sicilia	CL	Caltanissetta	Via G. Cusmano 1 Caltanissetta	93100	01825570854	2019-10-01	2019-10-01
a_cl	22	IZOCGH	Cassa Economale Sede Centrale	Sicilia	CL	Caltanissetta	Via G. Cusmano 1 Caltanissetta	93100	01825570854	2019-10-01	2019-10-01
a_cl	23	2FO1SG	Cassa Economale P.O. Caltanissetta e S. Cataldo	Sicilia	CL	Caltanissetta	via Luigi Russo, 6	93100	01825570854	2019-10-01	2019-10-01
a_cl	25	ATGSMT	Cassa Economale P.O. Gela	Sicilia	CL	Gela	Via Palazzi, 173	93012	01825570854	2019-10-01	2019-10-01
a_cl	34	4MSN18	U.O Riabilitazione di Caltanissetta	Sicilia	CL	Caltanissetta	Viale Luigi Monaco	93100	01825570854	2019-10-01	2019-10-01
a_cl	35	237VNI	U.O Riabilitazione di San Cataldo	Sicilia	CL	San Cataldo	ViA Belvedere 1	93017	01825570854	2019-10-01	2019-10-01
a_cl	36	0OURNA	Dipartimento di Salute Mentale	Sicilia	CL	Caltanissetta	Via Chiaranda	93100	01825570854	2019-10-01	2019-10-01
a_cl	37	R0R7FT	Ufficio Economato	Sicilia	CL	Caltanissetta	Via Cusmano	93100	01825570854	2019-10-01	2019-10-01
a_cl	38	4UO2PQ	Ufficio Tecnico	Sicilia	CL	Caltanissetta	Via Cusmano	93100	01825570854	2019-10-01	2019-10-01
a_cl	39	9HVXSW	Ufficio Legale	Sicilia	CL	Caltanissetta	Via Cusmano	93100	01825570854	2019-10-01	2019-10-01
a_cl	40	1603MP	Ufficio Ospedalita	Sicilia	CL	Caltanissetta	Via Cusmano	93100	01825570854	2019-10-01	2019-10-01
a_cl	41	Y3HM5U	Sert	Sicilia	CL	Caltanissetta	Via Chiaranda	93100	01825570854	2019-10-01	2019-10-01
a_cl	42	LB0HOC	Coord. Amministrativo Territorio	Sicilia	CL	Caltanissetta	Via Cusmano	93100	01825570854	2019-10-01	2019-10-01
a_cl	43	Q8MLG7	ADI Screening	Sicilia	CL	Caltanissetta	Via Cusmano	93100	01825570854	2019-10-01	2019-10-01
a_cl	44	J7QC86	Servizio Prevenzione e Protezione	Sicilia	CL	Caltanissetta	Via Cusmano	93100	01825570854	2019-10-01	2019-10-01
a_cl	45	NP1SKI	Ufficio fatturazione passiva UO Riabilitazione Mussomeli	Sicilia	CL	Mussomeli	Via Manzoni	93014	01825570854	2019-10-01	2019-09-24
a_cl	UffOrdAffGen	XPZA1S	Ufficio Ordini Affari Generali	Sicilia	CL	Caltanissetta	via Cusmano 1	93100	01825570854	2020-01-10	2020-01-10
a_cl	UffOrdEcoGE	UDUJN2	Ufficio ordini Economato P.O. V. Emanuele - Gela	Sicilia	CL	Gela	Via Palazzi 173	93012	01825570854	2019-11-22	2019-11-22
a_cl	UffOrdEcoMa	UU5VC8	Ufficio ordini Economato P.O. S. Stefano - Mazzarino	Sicilia	CL	Mazzarino	Via Dante Alighieri 94	93013	01825570854	2019-11-22	2019-11-22
a_cl	UffOrdEcoMU	MUDIBN	Ufficio ordini Economato P.O. M.I. Longo - Mussomeli	Sicilia	CL	Mussomeli	Via Dogliotti 1	93014	01825570854	2019-11-22	2019-11-22
a_cl	UffOrdEcoNi	167SY2	Ufficio ordini Economato P.O. S. Basarocco - Niscemi	Sicilia	CL	Niscemi	Piazza Martiri di Nassiryia	93015	01825570854	2019-11-22	2019-11-22
a_cl	UffOrdEcoSE	32GMFU	Ufficio ordini Economato P.O. S. Elia	Sicilia	CL	Caltanissetta	Via L. Russo, 6	93100	01825570854	2019-11-22	2019-11-22
a_cl	UffOrdProvv	WOPQ1F	Ufficio Ordini Provveditorato	Sicilia	CL	Caltanissetta	via Cusmano 1	93100	01825570854	2020-01-10	2020-01-10
a_ct	000006	D1BQBL	Provveditorato ed Economato	Sicilia	CT	Catania	Via S.M. La Grande, 3	95124	04721260877	2020-01-16	2020-01-16
a_ct	000007	8HKCRR	Dipartimento del farmaco	Sicilia	CT	Catania	Piazza Lanza 2	95123	04721260877	2020-01-16	2020-01-16
a_ct	NSO_ordiniPA	YX0EZ3	Ufficio Ordini Elettronici NSO	Sicilia	CT	Catania	Via S.M. La Grande, 3	95124	04721260877	2020-01-31	2020-01-31
a_sr	SR123	TS6F3R	Uff_eOrdini PA	Sicilia	SR	Siracusa	Corso Gelone , 17	96100	01661590891	2019-12-11	2019-12-11
clvcdgpc	1	R7S6TM	AFFARI GENERALI	Lazio	FR	Pastena	PIAZZALE EGIDIO ITALO DE LELLIS	03020	01849300601	2019-11-07	2019-11-07
cro_avia	APPBIBL	JP9C2V	SOC APPROVVIGIONAMENTI - BIBLIOTECA	Friuli Venezia Giulia	PN	Aviano	Via Franco Gallini, 2	33081	00623340932	2020-02-03	2020-02-05
cro_avia	APPECON	X0963B	SOC APPROVVIGIONAMENTI - ECONOMATO	Friuli Venezia Giulia	PN	Aviano	Via Franco Gallini, 2	33081	00623340932	2020-02-03	2020-02-05
cro_avia	APPFARM	QCP45L	SOC APPROVVIGIONAMENTI - FARMACI	Friuli Venezia Giulia	PN	Aviano	Via Franco Gallini, 2	33081	00623340932	2020-02-03	2020-02-05
cro_avia	APPINVE	1VY7OT	SOC APPROVVIGIONAMENTI - INVESTIMENTI	Friuli Venezia Giulia	PN	Aviano	Via Franco Gallini, 2	33081	00623340932	2020-02-03	2020-02-05
cro_avia	APPPRDI	GW6MBY	SOC APPROVVIGIONAMENTI - PRESIDI E DIAGNOSTICI	Friuli Venezia Giulia	PN	Aviano	Via Franco Gallini, 2	33081	00623340932	2020-02-03	2020-02-05
cro_avia	TECNICO	PCK27U	SOC GESTIONE DELLE TECNOLOGIE	Friuli Venezia Giulia	PN	Aviano	Via Franco Gallini, 2	33081	00623340932	2020-02-03	2020-02-03
csi_piem	3230	ORYMI0	Direzione Amministrazione, Finanza e Controllo	Piemonte	TO	Torino	Corso Unione Sovietica 216	10134	01995120019	2019-09-26	2019-09-26
c_a082	1	SGFSB7	AREA AMMINISTRATIVA CONTABILE	Lombardia	BS	Agnosine	VIA G. MARCONI 14	25071	00706890175	2020-04-30	2020-04-30
c_b194	01	8C4DF6	Area Economico/Finanziaria/Personale	Lombardia	LC	Brivio	Via Vittorio Emanuele II 22/A	23883	85001590133	2019-12-02	2019-12-02
c_b194	02	CDK5GF	Area Amministrativa	Lombardia	LC	Brivio	Via Vittorio Emanuele II 22/A	23883	85001590133	2019-12-02	2019-12-02
c_b194	03	922GAP	Area Vigilanza e Commercio	Lombardia	LC	Brivio	Via Vittorio Emanuele II 22/A	23883	85001590133	2019-12-02	2019-12-02
c_b194	04	43P0NH	Area Tecnica Servizi Edilizia Privata, Urbanistica, Ecologia e Ambiente, Lavori Pubblici e Manutenzioni	Lombardia	LC	Brivio	Via Vittorio Emanuele II 22/A	23883	85001590133	2019-12-02	2019-12-02
c_b194	SOC32	F8H65X	Servizio Sociale Intercomunale Comuni di Airuno e Brivio	Lombardia	LC	Brivio	Via Vittorio Emanuele II 22/A	23883	85001590133	2019-12-02	2019-12-02
c_c034	C_034ANA	4Y4LVO	SERVIZI DEMOGRAFICI	Lazio	FR	Cassino	PIAZZA DE GASPERI	03043	81000310607	2020-04-28	2020-04-28
c_c034	c_c034-GS	GJPEAO	Gabinetto del Sindaco	Lazio	FR	Cassino	Piazza Alcide De Gasperi	03043	81000310607	2020-04-28	2020-04-28
c_c034	c_c034-OSL	FWDOJF	Commissione Straordinaria Liquidazione	Lazio	FR	Cassino	Piazza De Gasperi 1	03043	81000310607	2020-04-28	2020-04-28
c_c034	c_c034-PI	8L0I40	Pubblica Istruzione - Cultura	Lazio	FR	Cassino	Piazza De Gasperi 1	03043	81000310607	2020-04-28	2020-04-28
c_c034	c_c034-S1	S7CQBI	AREA AMMINISTRATIVA	Lazio	FR	Cassino	Piazza Alcide De Gasperi	03043	81000310607	2020-04-28	2020-04-28
c_c034	c_c034-S2	C910G9	AREA SERVIZI	Lazio	FR	Cassino	V. T. Piano	03043	81000310607	2020-04-28	2020-04-28
c_c034	c_c034-S3	H4QLFP	AREA FINANZIARIA	Lazio	FR	Cassino	Piazza Alcide De Gasperi	03043	81000310607	2020-04-28	2020-04-28
c_c034	c_c034-S4	AOF7A4	AREA TECNICA - SEZIONE UTENZE E IMPIANTISTICA	Lazio	FR	Cassino	V. T. Piano	03043	81000310607	2020-04-28	2020-04-28
c_c034	c_c034-S5	33AE65	AREA TECNICA	Lazio	FR	Cassino	V. T. Piano	03043	81000310607	2020-04-28	2020-04-28
c_c034	c_c034-S6	O6CE3G	AREA SICUREZZA	Lazio	FR	Cassino	Piazza Alcide De Gasperi	03043	81000310607	2020-04-28	2020-04-28
c_c034	c_c034-SG	3GP5GD	Ufficio del Segretario Generale	Lazio	FR	Cassino	Piazza Alcide De Gasperi	03043	81000310607	2020-04-28	2020-04-28
c_c045	CDCPSP	9REYKF	SERVIZI ALLA PERSONA	Piemonte	TO	Castagneto Po	Corso Italia, 19	10090	82501750010	2019-10-25	2019-10-25
c_c285	Uff_Tecnico_Gare	WE2HB0	Ufficio Tecnico - Settore Gare	Calabria	RC	Caulonia	Via Roma snc	89041	00890760804	2020-01-31	2020-01-31
c_c444	a02	G98VSK	Ufficio Ragioneria	Campania	SA	Celle di Bulgheria	via canonico de luca 155	84040	84001600653	2019-10-21	2019-10-21
c_c444	ao1	MY2BGU	Ufficio Segreteria	Campania	SA	Celle di Bulgheria	via canonico de luca 155	84040	84001600653	2019-10-21	2019-10-21
